application_status,license_type,APPLICATION_CLASSIFICATION,APPLICATION_CLASSIFICATION-1,APPLICATION_CLASSIFICATION-2,APPROVED_LICENSE_TYPE,Approved_License_Stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_zipcode,BUSINESS_EMAIL,BUSINESS_PHONE,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,EIN_TIN,APPLICATION_NUMBER,SUBMITTED_DATE,FIRST_COMPLIANCE_REVIEW_DATE,LIC_FEE_PAYMENT_SUBMITTED_DATE,PRIORITY,FEE_WAIVER_REQUEST,FEE_WAIVER_EE_OR_SE_NUMBER,EE_PRIORITY_STATUS,EE_PRIORITY_NUMBER_FROM_ACCOUNT,EE_PRIORITY_NUMBER_FROM_APPLICATION,RMD_PRIORITY_STATUS,RMD_PRIORITY_NUMBER_FROM_ACCOUNT,RMD_PRIORITY_NUMBER_FROM_APPLICATION,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,APPLICATION_CREATED_DATE,CNB_DEEMED_COMPLETE_DATE,APPLICATION_APPROVED_DATE,LIC_START_DATE,LIC_EXPIRATION_DATE,PMT_AMOUNT,LIC_FEE_AMOUNT,ZIP,Town,county,county_lat,county_long,Region,ESTABLISHMENT_ADDRESS_2,establishment_state,latitude,longitude,APPROVED_SE_NUMBER,CCCLastUpdated
APPROVED,Marijuana Cultivator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283717,Motah 420 LLC,Adams,1220,CARL@MOTAH420.COM,617-480-4160,6 RENFREW ST,,ADAMS,MA,1220,POINT (-73.209889 42.396128),POINT (-73.112067 42.6373269),6 RENFREW ST,,ADAMS,MA,1220,88-1082028,MCN283717,Wed Jan 04 2023 10:37:49 GMT-0500 (Eastern Standard Time),Tue Oct 11 2022 14:59:01 GMT-0400 (Eastern Daylight Time),Fri Mar 31 2023 12:19:04 GMT-0400 (Eastern Daylight Time),,yes,SE305091,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Sun Mar 27 2022 12:37:32 GMT-0400 (Eastern Daylight Time),Fri Jan 06 2023 11:55:44 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 12:45:09 GMT-0500 (Eastern Standard Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Mon Mar 31 2025 04:00:00 GMT-0400 (Eastern Daylight Time),,625,1220,Adams,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.637327,-73.112068,SE305091,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,10/3/2023,COMPLETE,MR284733,"Holland Brands SB, LLC",Boston,2127,charlie@nativesuncannabis.com,508-479-3506,550 East First Street,,Boston,MA,2127,POINT (-71.073493 42.334948),POINT (-71.038149 42.3383589),55 Henshaw Street,,Brighton,MA,2135,00-1385468,MRN284733,Thu Dec 29 2022 20:15:21 GMT-0500 (Eastern Standard Time),Wed Dec 14 2022 14:59:15 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 02 2022 09:48:01 GMT-0400 (Eastern Daylight Time),Fri Jan 06 2023 09:36:18 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 12:42:35 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 27 2025 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,2127,Boston,Suffolk,42.334948,-71.073493,Metro Boston,538-550 East First Street,MA,42.338359,-71.038149,,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,8/23/2022,COMPLETE,MR283098,"6 Bricks, LLC.",Springfield,1105,6bricksllc@gmail.com,413-222-1538,250 Albany Street,,Springfield,MA,1105,POINT (-72.571312 42.12756),POINT (-72.597964 42.1054120),250 Albany Street,,Springfield,MA,1105,83-2005719,MRN283098,Wed Jun 24 2020 10:20:52 GMT-0400 (Eastern Daylight Time),Thu Jan 30 2020 00:00:00 GMT-0500 (Eastern Standard Time),Mon Jul 13 2020 21:17:37 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,Thu Jul 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Nov 02 2019 14:11:09 GMT-0400 (Eastern Daylight Time),Thu Mar 12 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:29:57 GMT-0400 (Eastern Daylight Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 16 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,1105,Springfield,Hampden,42.12756,-72.571312,Western MA,N/A,MA,42.105412,-72.597964,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,10/20/2020,COMPLETE,MC281370,"1620 Labs, LLC",Athol,1331,welibero@yahoo.com,978-846-2061,1 Exchange Street,,Athol,MA,1331,POINT (-71.840209 42.329642),POINT (-72.230635 42.5918959),P.O. Box 480,,Athol,MA,1331,82-5412946,MCN281370,Sat Oct 27 2018 16:33:06 GMT-0400 (Eastern Daylight Time),Tue Aug 28 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Nov 26 2018 09:33:07 GMT-0500 (Eastern Standard Time),,,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business",Indoor,"Tier 03: 10,001 to 20,000 sq. ft",Thu Mar 05 2020 03:00:00 GMT-0500 (Eastern Standard Time),Wed May 02 2018 19:15:21 GMT-0400 (Eastern Daylight Time),Wed Oct 31 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 20 2018 14:46:40 GMT-0500 (Eastern Standard Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),200,1250,1331,Athol,Worcester,42.329642,-71.840209,Western MA,N/A,MA,42.591896,-72.230635,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,3/15/2019,COMPLETE,MR281287,"New England Treatment Access, LLC.",Brookline,2445,amanda@netacare.org,617-285-4461,5 Forge Parkway,,Franklin,MA,2038,POINT (-71.15444 42.199156),POINT (-71.118024 42.3317419),5 Forge Parkway,,Franklin,MA,2038,38-4055241,MRN281287,Mon Jul 09 2018 09:06:30 GMT-0400 (Eastern Daylight Time),Wed May 16 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 26 2018 18:17:02 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201822,RPA201822,Not a DBE,,,Thu Mar 07 2019 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 19 2018 21:30:53 GMT-0400 (Eastern Daylight Time),Mon Jul 09 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 26 2018 16:14:13 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,2445,Brookline,Norfolk,42.199156,-71.15444,Metro Boston,N/A,MA,42.331742,-71.118024,,3/22/2024
REOPENED,Marijuana Cultivator,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,IN PROCESS,IN PROCESS,,INCOMPLETE,MC281282,Commonwealth Rehabilitation,Randolph,2368,commrehab4@gmail.com,781-519-9649,4 Cabot place,ste 1,Stoughton,MA,2072,POINT (-71.15444 42.199156),,P.O. BOX 248,,RANDOLPH,MA,2368,47-4862355,MCN281282,Wed May 16 2018 07:43:52 GMT-0400 (Eastern Daylight Time),Thu May 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),,TRUE,,,APPROVED,EE202423,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Sat Apr 21 2018 16:46:54 GMT-0400 (Eastern Daylight Time),,,,,400,,2368,Randolph,Norfolk,42.199156,-71.15444,Metro Boston,,MA,,,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281679,"HumboldtEast, LLC",Georgetown,1833,FISHMANJAYME@GMAIL.COM,617-320-8647,2 Norino Way,,Georgetown,MA,1833,POINT (-70.970827 42.635475),POINT (-70.955948 42.7181470),395B Ipswich Rd,,Boxford,MA,1921,83-2992256,MPN281679,Fri Apr 17 2020 18:02:22 GMT-0400 (Eastern Daylight Time),Thu Jan 23 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Not a DBE,,,,Sat May 25 2019 12:56:32 GMT-0400 (Eastern Daylight Time),Thu May 21 2020 14:26:00 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:04:23 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Aug 18 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1833,Georgetown,Essex,42.635475,-70.970827,Northeast,N/A,MA,42.718147,-70.955948,,3/22/2024
PENDING,Medical Marijuana Treatment Center,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,RMD4128,"Native Sun Wellness, Inc.",Hudson,1749,info@nativesunwellness.com,978-212-5723,37 Coolidge Street,,Hudson,MA,1749,POINT (-71.275566 42.459085),POINT (-71.564430 42.3917799),77 Rumford Avenue,Suite 7,Waltham,MA,2453,82-2598834,RMDA4128,Thu Feb 15 2024 14:43:47 GMT-0500 (Eastern Standard Time),Tue Jan 16 2024 13:04:31 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Not a DBE,Indoor,"Tier 05: 30,001 to 40,000 sq. ft",,Thu Aug 10 2023 21:58:25 GMT-0400 (Eastern Daylight Time),Tue Feb 27 2024 14:42:05 GMT-0500 (Eastern Standard Time),,,,3500,,1749,Hudson,Middlesex,42.459085,-71.275566,Central MA,N/A,MA,42.39178,-71.56443,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MP282234,Jolly Green INC,Gardner,1440,jlygrn1@gmail.com,978-410-7736,246 Suffolk Lane,,Gardner,MA,1440,POINT (-71.840209 42.329642),POINT (-71.950111 42.596218),246 Suffolk Lane,,Gardner,MA,1440,82-5286266,MPN282234,Fri Feb 10 2023 08:42:47 GMT-0500 (Eastern Standard Time),Tue Jan 10 2023 12:48:05 GMT-0500 (Eastern Standard Time),Fri May 19 2023 14:15:13 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,,,Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 22 2022 10:17:08 GMT-0400 (Eastern Daylight Time),Fri Feb 24 2023 10:27:59 GMT-0500 (Eastern Standard Time),Thu May 11 2023 14:35:50 GMT-0400 (Eastern Daylight Time),Fri May 19 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun May 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1440,Gardner,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.596218,-71.950111,,3/22/2024
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,12/15/2021,COMPLETE,MP281583,"Commonwealth Alternative Care, Inc.",Taunton,2780,info@commonwealthaltcare.org,617-529-1894,30 Mozzone Boulevard,,Taunton,MA,2780,POINT (-71.102131 41.778329),POINT (-71.063782 41.873199),30 Mozzone Boulevard,,Taunton,MA,2780,37-1834779,MPN281583,Thu Jun 10 2021 09:21:32 GMT-0400 (Eastern Daylight Time),Mon Feb 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),,TRUE,no,,,,,APPROVED,RP201926,RP201926,Not a DBE,,,Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jan 25 2019 21:24:13 GMT-0500 (Eastern Standard Time),Fri Jun 25 2021 10:40:25 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 13:57:11 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 26 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,2780,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,N/A,MA,41.873199,-71.063782,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,4/26/2022,COMPLETE,MR282902,Green Era LLC,Mendon,1756,greenerallc@outlook.com,425-287-6699,25 Cape Rd,,Mendon,MA,1756,POINT (-71.840209 42.329642),POINT (-71.503792 42.0986490),45 Bodwell St,,Avon,MA,2322,83-1832421,MRN282902,Mon Apr 06 2020 10:28:57 GMT-0400 (Eastern Daylight Time),Wed Feb 19 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Minority-Owned Business,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jul 30 2019 07:47:03 GMT-0400 (Eastern Daylight Time),Fri May 22 2020 08:24:23 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:10:46 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Dec 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,1756,Mendon,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.098649,-71.503792,,3/22/2024
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5981,Always Accurate Enterprise,N/A,N/A,aaron@marsh.org,978-621-3237,20 Lamplighter Lane,,N Chelmsford,MA,1863,,,20 Lamplighter Lane,,N Chelmsford,MA,1863,88-3362619,PMDA5981,Fri Aug 19 2022 10:19:58 GMT-0400 (Eastern Daylight Time),Tue Aug 16 2022 14:48:36 GMT-0400 (Eastern Daylight Time),,,,SE306262,,,,,,,Not a DBE,,,,Sun Jan 02 2022 13:03:32 GMT-0500 (Eastern Standard Time),Mon Aug 29 2022 15:05:52 GMT-0400 (Eastern Daylight Time),Mon Aug 29 2022 15:06:02 GMT-0400 (Eastern Daylight Time),Mon Aug 29 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 29 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE306262,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,5/18/2022,COMPLETE,MP281787,High Five Inc.,Easthampton,1027,christoss974@yahoo.com,413-695-3788,19 Wemelco Way,,Easthampton,MA,1027,POINT (-72.62073 42.322256),POINT (-72.689834 42.2537189),20 Hillside Lane,,Ashley Falls,MA,1222,84-5071795,MPN281787,Thu Sep 24 2020 11:57:12 GMT-0400 (Eastern Daylight Time),Wed Jun 03 2020 13:47:40 GMT-0400 (Eastern Daylight Time),Wed Jul 21 2021 14:01:40 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE | Disability-Owned Business,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Tue Nov 05 2019 11:02:03 GMT-0500 (Eastern Standard Time),Thu Oct 01 2020 08:30:50 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:20:31 GMT-0500 (Eastern Standard Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jul 21 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1027,Easthampton,Hampshire,42.322256,-72.62073,Western MA,N/A,MA,42.253719,-72.689834,,3/22/2024
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC283240,"Royalty Group, LLC",Tyngsborough,1879,Andrea.royaltygroup@gmail.com,978-479-9772,279 Tremont St.,,Boston,MA,2116,POINT (-71.275566 42.459085),POINT (-71.400227 42.6535009),279 Tremont St.,,Boston,MA,2116,47-1893479,MCN283240,Wed Mar 24 2021 19:48:25 GMT-0400 (Eastern Daylight Time),Fri Jan 29 2021 14:25:29 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Woman-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Mon Dec 14 2020 16:54:57 GMT-0500 (Eastern Standard Time),Fri Apr 02 2021 11:20:05 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 11:10:51 GMT-0400 (Eastern Daylight Time),,,400,,1879,Tyngsboro,Middlesex,42.459085,-71.275566,,N/A,MA,42.653501,-71.400227,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/6/2023,COMPLETE,MR282731,Solar Therapeutics Inc.,Dartmouth,2747,shannon@solarthera.com,508-300-3366,493 Faunce Corner Road,,Dartmouth,MA,2747,POINT (-71.102131 41.778329),POINT (-70.991175 41.6702450),1400 Brayton Point Rd,,SOMERSET,MA,2725,82-3644660,MRN282731,Tue May 24 2022 15:38:44 GMT-0400 (Eastern Daylight Time),Wed Apr 08 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri May 24 2019 05:41:50 GMT-0400 (Eastern Daylight Time),Fri Jun 10 2022 10:26:29 GMT-0400 (Eastern Daylight Time),Fri Sep 16 2022 14:03:59 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Sep 28 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,2747,North Dartmouth,Bristol,41.778329,-71.102131,,N/A,MA,41.670245,-70.991176,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,7/23/2021,COMPLETE,MR281679,"Herbology Group, Inc.",Easthampton,1027,herbologygroup@gmail.com,203-491-0091,82 Wendell Ave,Suite 100,Pittsfield,MA,1201,POINT (-72.62073 42.322256),POINT (-72.663178 42.2846669),9 Nutmeg Lane,,Sandy Hook,CT,6482,81-4397799,MRN281679,Fri Sep 07 2018 15:04:03 GMT-0400 (Eastern Daylight Time),Mon Aug 27 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Dec 19 2018 09:23:00 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201924,RP201924,Not a DBE,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 02 2018 10:31:58 GMT-0400 (Eastern Daylight Time),Wed Sep 12 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Dec 14 2018 11:56:35 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Jan 21 2024 03:00:00 GMT-0500 (Eastern Standard Time),300,5000,1027,Easthampton,Hampshire,42.322256,-72.62073,Western MA,N/A,MA,42.284667,-72.663178,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,12/3/2020,COMPLETE,MR281256,"Mayflower Medicinals, Inc.",Worcester,1603,info@mayflowermedicinals.com,508-356-6600,33 Union Street,,Boston,MA,2108,POINT (-71.840209 42.329642),POINT (-71.834124 42.246316),33 Union Street,,Boston,MA,2108,47-5013962,MRN281256,Tue Apr 09 2019 12:55:31 GMT-0400 (Eastern Daylight Time),Fri Mar 15 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 03 2019 16:49:39 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201883,RP201883,Not a DBE,,,Thu Oct 08 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 17 2018 14:27:58 GMT-0400 (Eastern Daylight Time),Tue May 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 30 2019 13:57:34 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 04 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,1603,Worcester,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.246316,-71.834124,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282017,MassBiotics Inc.,Worcester,1603,nick@lakeshorelegalsolutions.com,508-943-7800,35 Armory Street,,Worcester,MA,1603,POINT (-71.840209 42.329642),POINT (-71.813587 42.2470519),35 Armory Street,,Worcester,MA,1603,83-4640547,MPN282017,Fri Feb 26 2021 14:54:19 GMT-0500 (Eastern Standard Time),Fri Jan 29 2021 16:25:20 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,,Tue Jan 19 2021 10:59:07 GMT-0500 (Eastern Standard Time),Fri Apr 09 2021 11:09:10 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:37:39 GMT-0400 (Eastern Daylight Time),,,1500,,1603,Worcester,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.247052,-71.813588,,3/22/2024
REOPENED,Marijuana Courier,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,IN PROCESS,IN PROCESS,,INCOMPLETE,DO100180,Stone's Throw Cannabis LLC d/b/a Firebrand Cannabis,Boston,2111,Blake@MensingGroup.com,617-333-8725,727 Atlantic Avenue,1st and 2nd Floors,Boston,MA,2111,POINT (-71.073493 42.334948),,100 State Street,9th Floor,Boston,MA,2109,87-3166009,DOA100180,Tue Aug 08 2023 13:58:15 GMT-0400 (Eastern Daylight Time),Wed Jul 19 2023 13:04:30 GMT-0400 (Eastern Daylight Time),,,,SE303558,,,,,,,Not a DBE,,,,Wed Jun 07 2023 11:18:41 GMT-0400 (Eastern Daylight Time),,,,,,,2111,Boston,Suffolk,42.334948,-71.073493,Metro Boston,,MA,,,,3/22/2024
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103400,Speedy Cannabis LLC,N/A,N/A,developer135@gmail.com,978-343-8610,339 River Street,,Fitchburg,MA,1420,,,339 River Street,,Fitchburg,MA,1420,87-3130552,PDOA103400,Tue Nov 29 2022 13:31:47 GMT-0500 (Eastern Standard Time),Thu Nov 17 2022 11:20:37 GMT-0500 (Eastern Standard Time),,,,SE305212,,,,,,,Not a DBE,,,,Wed Dec 30 2020 11:44:40 GMT-0500 (Eastern Standard Time),Mon Dec 12 2022 15:19:19 GMT-0500 (Eastern Standard Time),Mon Dec 12 2022 15:19:37 GMT-0500 (Eastern Standard Time),Mon Dec 12 2022 03:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 12 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,SE305212,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282951,Mint Cultivation Facilities LLC,Palmer,1609,permits@brightroot.com,602-931-3663,25 Ware Street,,Palmer,MA,1609,POINT (-71.840209 42.329642),POINT (-72.318540 42.1791890),21001 N. Tatum Blvd. #1630-486,,Phoenix,AZ,85050,85-1773313,MCN282951,Wed Sep 30 2020 13:18:37 GMT-0400 (Eastern Daylight Time),Tue Aug 18 2020 15:58:37 GMT-0400 (Eastern Daylight Time),Tue Jan 19 2021 16:45:33 GMT-0500 (Eastern Standard Time),,no,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Fri Jul 24 2020 14:13:15 GMT-0400 (Eastern Daylight Time),Thu Oct 01 2020 11:47:16 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 15:38:16 GMT-0500 (Eastern Standard Time),Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jan 21 2023 03:00:00 GMT-0500 (Eastern Standard Time),600,5000,1609,Worcester,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.179189,-72.318541,,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282909,True East Leaf LLC,Pittsfield,1201,trueeastleaf@gmail.com,413-841-1238,161 Seymour Street,,Pittsfield,MA,1201,POINT (-73.209889 42.396128),POINT (-73.251278 42.4611230),12 Vivian Avenue,,Pittsfield,MA,1201,83-4481897,MRN282909,Thu Jun 03 2021 10:42:06 GMT-0400 (Eastern Daylight Time),Fri May 14 2021 15:38:44 GMT-0400 (Eastern Daylight Time),Fri Aug 13 2021 17:47:08 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Woman-Owned Business,,,,Fri Aug 02 2019 12:09:25 GMT-0400 (Eastern Daylight Time),Fri Jul 02 2021 10:45:18 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 14:29:44 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1201,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.461123,-73.251279,SE306477,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283507,Admiral Green Holdings Corp.,Gloucester,1930,cwilliams@alum.mit.edu,617-835-0705,58 Great Republic Drive,,Gloucester,MA,1930,POINT (-70.970827 42.635475),POINT (-70.645959 42.6246220),"226 South Main Street, Suite #6",,Fall River,MA,2721,87-1742024,MCN283507,Sun Dec 12 2021 11:12:17 GMT-0500 (Eastern Standard Time),Wed Nov 17 2021 09:04:28 GMT-0500 (Eastern Standard Time),Tue Mar 22 2022 15:30:02 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,Indoor,"Tier 04: 20,001 to 30,000 sq. ft",,Wed May 05 2021 10:20:29 GMT-0400 (Eastern Daylight Time),Fri Dec 17 2021 10:22:42 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:57:31 GMT-0500 (Eastern Standard Time),Tue Mar 22 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Mar 22 2023 04:00:00 GMT-0400 (Eastern Daylight Time),2000,20000,1930,Gloucester,Essex,42.635475,-70.970827,Northeast,N/A,MA,42.624622,-70.645959,,3/22/2024
