application_status,license_type,APPLICATION_CLASSIFICATION,APPLICATION_CLASSIFICATION-1,APPLICATION_CLASSIFICATION-2,APPROVED_LICENSE_TYPE,Approved_License_Stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_zipcode,BUSINESS_EMAIL,BUSINESS_PHONE,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,EIN_TIN,APPLICATION_NUMBER,SUBMITTED_DATE,FIRST_COMPLIANCE_REVIEW_DATE,LIC_FEE_PAYMENT_SUBMITTED_DATE,PRIORITY,FEE_WAIVER_REQUEST,FEE_WAIVER_EE_OR_SE_NUMBER,EE_PRIORITY_STATUS,EE_PRIORITY_NUMBER_FROM_ACCOUNT,EE_PRIORITY_NUMBER_FROM_APPLICATION,RMD_PRIORITY_STATUS,RMD_PRIORITY_NUMBER_FROM_ACCOUNT,RMD_PRIORITY_NUMBER_FROM_APPLICATION,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,APPLICATION_CREATED_DATE,CNB_DEEMED_COMPLETE_DATE,APPLICATION_APPROVED_DATE,LIC_START_DATE,LIC_EXPIRATION_DATE,PMT_AMOUNT,LIC_FEE_AMOUNT,ZIP,Town,county,county_lat,county_long,Region,ESTABLISHMENT_ADDRESS_2,establishment_state,latitude,longitude,APPROVED_SE_NUMBER,CCCLastUpdated
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103090,Ideal C2 Inc.,N/A,N/A,nick@idealcraftcannabis.com,617-708-7762,616 Douglas Street,,Uxbridge,MA,1569,,,616 Douglas Street,,Uxbridge,MA,1569,86-1750302,PDOA103090,Fri Feb 19 2021 16:43:21 GMT-0500 (Eastern Standard Time),Wed Jan 20 2021 03:00:00 GMT-0500 (Eastern Standard Time),,,,SE303568,,,,,,,Not a DBE,,,,Mon Jun 01 2020 00:01:19 GMT-0400 (Eastern Daylight Time),Tue Mar 02 2021 09:53:38 GMT-0500 (Eastern Standard Time),Tue Mar 02 2021 09:53:49 GMT-0500 (Eastern Standard Time),Tue Mar 02 2021 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 02 2023 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,SE303568,3/22/2024
PENDING,Marijuana Courier,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,IN PROCESS,IN PROCESS,,INCOMPLETE,DO100173,Safe-Lyfe LLC,Northampton,1060,dcohen@colorshub.org,508-930-0416,90 Conz St. #219,,Northampton,MA,1060,POINT (-72.62073 42.322256),,12 Lorenzo Street APT 3,,Boston,MA,2122,88-1649224,DOA100173,Fri Feb 23 2024 16:19:40 GMT-0500 (Eastern Standard Time),Tue Nov 15 2022 15:40:52 GMT-0500 (Eastern Standard Time),,,,SE305510,,,,,,,Not a DBE,,,,Thu Sep 01 2022 13:27:57 GMT-0400 (Eastern Daylight Time),Tue Feb 27 2024 15:05:40 GMT-0500 (Eastern Standard Time),,,,,,1060,Northampton,Hampshire,42.322256,-72.62073,Western MA,,MA,,,SE305510,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,2/5/2024,COMPLETE,MR284871,CATDOGG LLC,Mashpee,2649,Rob@SublimeCannabis.co,508-364-4929,800 Falmouth Road,,Mashpee,MA,2649,POINT (-70.301811 41.698999),POINT (-70.495468 41.6042569),565 Whistleberry Drive,,Marstons Mills,MA,2648,92-1109731,MRN284871,Thu Mar 09 2023 15:36:16 GMT-0500 (Eastern Standard Time),Tue Feb 07 2023 09:16:39 GMT-0500 (Eastern Standard Time),Thu Jun 01 2023 15:28:07 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,,,Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 03 2023 15:59:20 GMT-0500 (Eastern Standard Time),Fri Mar 17 2023 08:56:30 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 14:04:03 GMT-0400 (Eastern Daylight Time),Thu Jun 01 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 01 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,2649,Mashpee,Barnstable,41.698999,-70.301811,Southeast and Cape,N/A,MA,41.604257,-70.495468,,3/22/2024
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD6000,Coastal Roots LLC,N/A,N/A,brandon@coastalrootscannabis.com,781-422-1551,112 Winter Street,,Hanson,MA,2341,,,112 winter st,,Hanson,MA,2341,85-1767963,PMDA6000,Thu Apr 27 2023 16:46:30 GMT-0400 (Eastern Daylight Time),Mon Mar 06 2023 09:14:20 GMT-0500 (Eastern Standard Time),,,,SE305010,,,,,,,Not a DBE,,,,Fri Mar 18 2022 14:39:29 GMT-0400 (Eastern Daylight Time),Mon May 08 2023 21:15:13 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 13:44:06 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 28 2025 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE305010,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/30/2022,COMPLETE,MR283110,"Life Essence, Inc.",Framingham,1701,eric.powers@trulieve.com,884-878-5438,85 Worcester Road,,Framingham,MA,1702,POINT (-71.275566 42.459085),POINT (-71.397302 42.2993280),3494 Martin Hurst Road,,Tallahassee,FL,32312,83-1550266,MRN283110,Thu Apr 08 2021 10:27:46 GMT-0400 (Eastern Daylight Time),Tue Mar 03 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE | Veteran-Owned Business,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Thu Nov 07 2019 16:58:30 GMT-0500 (Eastern Standard Time),Fri Apr 09 2021 11:10:50 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 11:06:31 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1701,Framingham,Middlesex,42.459085,-71.275566,Central MA,N/A,MA,42.299328,-71.397303,,3/22/2024
REOPENED,Marijuana Courier,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,IN PROCESS,IN PROCESS,,INCOMPLETE,DO100152,Blazin' D's Delivery LLC,Taunton,2780,DARIUSMONTEIRO@GMAIL.COM,207-618-0417,144 W. Britannia St.,,Taunton,MA,2780,POINT (-71.102131 41.778329),,144 W. Britannia St.,,Taunton,MA,2780,85-3628011,DOA100152,Wed Jan 11 2023 18:24:41 GMT-0500 (Eastern Standard Time),Wed Oct 26 2022 16:07:22 GMT-0400 (Eastern Daylight Time),,,,SE304196,,,,,,,Not a DBE,,,,Wed Sep 22 2021 20:58:09 GMT-0400 (Eastern Daylight Time),,,,,,,2780,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,,,SE304196,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283027,"Agricultural Healing, Inc.",Fall River,2721,cgeoffroy@ghosp.com,774-644-8227,278 Scranton Avenue,,Falmouth,MA,2540,POINT (-71.102131 41.778329),POINT (-71.146247 41.6915400),278 Scranton Avenue,,Falmouth,MA,2540,83-0575651,MRN283027,Mon Mar 30 2020 16:14:03 GMT-0400 (Eastern Daylight Time),Wed Mar 04 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Not a DBE,,,,Wed Oct 02 2019 14:08:43 GMT-0400 (Eastern Daylight Time),Tue May 26 2020 14:14:43 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:11:58 GMT-0500 (Eastern Standard Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Mar 11 2025 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,2721,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,N/A,MA,41.69154,-71.146247,,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282429,"Tempest, Inc",Phillipston,1331,info@royalstonfarm.com,617-932-9726,130 South Royalston Rd,,Royalston,MA,1368,POINT (-71.840209 42.329642),POINT (-72.163933 42.5742040),420 State Rd,,Phillipston,MA,1331,32-0602630,MRN282429,Fri Feb 12 2021 11:50:35 GMT-0500 (Eastern Standard Time),Fri Jan 22 2021 09:39:01 GMT-0500 (Eastern Standard Time),Fri Feb 11 2022 19:23:07 GMT-0500 (Eastern Standard Time),,yes,SE303857,,,,,,,Not a DBE,,,,Thu Feb 21 2019 10:33:15 GMT-0500 (Eastern Standard Time),Thu Apr 01 2021 10:17:08 GMT-0400 (Eastern Daylight Time),Fri Apr 16 2021 13:57:31 GMT-0400 (Eastern Daylight Time),Fri Feb 11 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Feb 11 2023 03:00:00 GMT-0500 (Eastern Standard Time),,5000,1331,Athol,Worcester,42.329642,-71.840209,Western MA,N/A,MA,42.574204,-72.163933,SE303857,3/22/2024
APPROVED,Marijuana Cultivator,Expedited Review - License Type,Expedited,License Type,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283668,BTE INC,Plainfield,1070,mjflahive@gmail.com,413-519-3094,145 stonehill rd,,east longmeadow,MA,1028,POINT (-72.62073 42.322256),POINT (-72.877869 42.5204790),145 Stonehill Road,,East Longmeadow,MA,1028,86-3867055,MCN283668,Mon Feb 07 2022 14:55:38 GMT-0500 (Eastern Standard Time),Thu Jan 13 2022 14:26:20 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,Outdoor,"Tier 11: 90,001 to 100,000 sq. ft",,Fri Dec 10 2021 13:36:47 GMT-0500 (Eastern Standard Time),Fri Feb 18 2022 10:07:10 GMT-0500 (Eastern Standard Time),Thu Apr 07 2022 12:46:45 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Apr 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,25000,1070,Plainfield,Hampshire,42.322256,-72.62073,Western MA,N/A,MA,42.520479,-72.877869,,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,12/30/2020,COMPLETE,MR282576,"CNA Stores, Inc.",Amesbury,1913,rob@cnastores.com,781-589-3192,100 Main St.,,Amesbury,MA,1913,POINT (-70.970827 42.635475),POINT (-70.916166 42.8462900),100 Main St.,,Amesbury,MA,1913,83-1233238,MRN282576,Wed Dec 18 2019 09:31:57 GMT-0500 (Eastern Standard Time),Tue Oct 29 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 09 2020 15:21:01 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Veteran-Owned Business | Disability-Owned Business,,,Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 04 2019 11:23:07 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:07:28 GMT-0400 (Eastern Daylight Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 17 2025 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1913,Amesbury,Essex,42.635475,-70.970827,Northeast,N/A,MA,42.84629,-70.916166,,3/22/2024
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103124,Teddy's Veggie Farm,N/A,N/A,Teddy@TeddysVeggies.com,508-499-0444,203 Greenville Street,,Spencer,MA,1562,,,210 Park Ave,Suite 225,WORCESTER,MA,1609,83-0794085,PDOA103124,Mon Aug 16 2021 13:57:29 GMT-0400 (Eastern Daylight Time),Tue Nov 24 2020 13:24:56 GMT-0500 (Eastern Standard Time),,,,SE304265,,,,,,,Minority-Owned Business,,,,Tue Jun 09 2020 14:43:36 GMT-0400 (Eastern Daylight Time),Fri Aug 27 2021 11:42:57 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 11:43:12 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 30 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE304749,3/22/2024
REOPENED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,IN PROCESS,IN PROCESS,,INCOMPLETE,MR284420,The Green Guild Inc.,Northampton,1060,greenguildinc@gmail.com,413-563-6709,285 N King St,,Northampton,MA,1060,POINT (-72.62073 42.322256),,285 N King St,,Northampton,MA,1060,86-3608097,MRN284420,Thu Nov 18 2021 08:53:54 GMT-0500 (Eastern Standard Time),Mon Nov 29 2021 15:05:22 GMT-0500 (Eastern Standard Time),,,yes,SE305166,,,,,,,Not a DBE,,,,Mon Sep 20 2021 02:01:48 GMT-0400 (Eastern Daylight Time),,,,,,,1060,Northampton,Hampshire,42.322256,-72.62073,Western MA,,MA,,,SE305166,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282868,Shine Diamond LLC,Whately,1373,drkaren@diamondshinecommunity.com,860-471-2057,85 State Rd,,Whately,MA,1373,POINT (-72.573941 42.587072),POINT (-72.622354 42.4268160),85 State Rd,,Whately,MA,1373,81-3617795,MRN282868,Tue Aug 04 2020 11:46:56 GMT-0400 (Eastern Daylight Time),Wed Jan 29 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Sep 10 2020 13:44:26 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Woman-Owned Business,,,,Tue Jul 16 2019 19:27:18 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 10:36:31 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:36:05 GMT-0400 (Eastern Daylight Time),Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jul 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1373,South Deerfield,Franklin,42.587072,-72.573941,,N/A,MA,42.426816,-72.622354,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282213,"Turning Leaf Centers Otis, LLC",Otis,1253,david.turningleaf@gmail.com,732-406-1000,1570 North Main Road,,Otis,MA,1253,POINT (-73.209889 42.396128),POINT (-73.109745 42.2328260),PO Box 1328,,East Otis,MA,1029,83-4630336,MCN282213,Sun May 31 2020 20:26:57 GMT-0400 (Eastern Daylight Time),Tue Feb 18 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Not a DBE,Indoor,"Tier 07: 50,001 to 60,000 sq. ft",,Sat Jun 15 2019 10:22:44 GMT-0400 (Eastern Daylight Time),Fri Jun 12 2020 07:45:52 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:26:58 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Sep 18 2022 04:00:00 GMT-0400 (Eastern Daylight Time),600,30000,1253,Otis,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.232826,-73.109745,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282315,Fresh Fields Gloucester LLC,Gloucester,1930,jblack@frfields.com,978-835-7855,"1700 Shawsheen St, 2nd Floor",,Tewksbury,MA,1876,POINT (-70.970827 42.635475),POINT (-70.681095 42.6120629),"1700 Shawsheen St, 2nd Floor",,Tewksbury,MA,1876,83-4382416,MRN282315,Thu Jun 18 2020 14:32:22 GMT-0400 (Eastern Daylight Time),Mon Feb 10 2020 00:00:00 GMT-0500 (Eastern Standard Time),Tue Dec 29 2020 17:06:45 GMT-0500 (Eastern Standard Time),,no,,,,,,,,Not a DBE,,,,Mon Jan 21 2019 12:55:15 GMT-0500 (Eastern Standard Time),Fri Jun 26 2020 12:31:04 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:07:33 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Dec 29 2024 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,1930,Gloucester,Essex,42.635475,-70.970827,Northeast,N/A,MA,42.612063,-70.681096,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,10/12/2023,COMPLETE,MR282314,"Comm Ave Canna, Inc.",Brookline,2215,arb@riw.com,617-570-3519,1030 Commonwealth Ave,2nd Floor,Brookline,MA,2215,POINT (-71.073493 42.334948),POINT (-71.122123 42.3515239),1030 Commonwealth Ave,2nd Floor,Brookline,MA,2215,83-1825636,MRN282314,Fri Apr 10 2020 16:16:59 GMT-0400 (Eastern Daylight Time),Wed Sep 11 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,Not a DBE,,,Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jan 21 2019 09:41:24 GMT-0500 (Eastern Standard Time),Wed Apr 15 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:39:15 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 27 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,2215,Boston,Suffolk,42.334948,-71.073493,Metro Boston,Second Floor,MA,42.351524,-71.122124,SE306591,3/22/2024
REOPENED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,MC282324,Royal Hemp LLC,Lanesborough,1037,levkelman@gmail.com,917-449-5033,660 Cheshire Rd.,,Lanesborough,MA,1237,POINT (-71.840209 42.329642),,2926 Brighton 12th St.,,Brooklyn,NY,11235,83-4641649,MCN282324,Tue Apr 18 2023 13:31:38 GMT-0400 (Eastern Daylight Time),Tue Jun 28 2022 08:55:53 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 08: 60,001 to 70,000 sq. ft",,Fri Aug 09 2019 12:44:28 GMT-0400 (Eastern Daylight Time),,,,,2000,,1037,Hardwick,Worcester,42.329642,-71.840209,Central MA,,MA,,,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281571,"Commonwealth Farm 1761, Inc.",Framingham,1701,tucker@commonwealthfarm1761.com,508-834-3719,"600 Worcester Road, Suite 401",,Framingham,MA,1702,POINT (-71.275566 42.459085),POINT (-71.481297 42.3291520),"600 Worcester Road, Suite 401",,Framingham,MA,1702,83-2414189,MPN281571,Wed Mar 25 2020 15:04:44 GMT-0400 (Eastern Daylight Time),Tue Feb 25 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Not a DBE,,,,Sat Jan 12 2019 20:50:35 GMT-0500 (Eastern Standard Time),Tue Apr 07 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:10:04 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Aug 28 2022 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1701,Framingham,Middlesex,42.459085,-71.275566,Central MA,N/A,MA,42.329152,-71.481298,,3/22/2024
APPROVED,Marijuana Courier,Expedited Review - Two or More,Expedited,Two or More,COMMENCE OPS,COMMENCE OPS,6/29/2021,COMPLETE,DO100108,Faded LLC,Bellingham,2019,info@yourgreenpackage.com,401-261-2950,30 Hemlock Street,,Brockton,MA,2302,POINT (-71.15444 42.199156),,30 Hemlock Street,,Brockton,MA,2302,85-1438831,DOA100108,Tue Feb 09 2021 21:31:46 GMT-0500 (Eastern Standard Time),Wed Jan 20 2021 06:52:10 GMT-0500 (Eastern Standard Time),Mon Mar 15 2021 09:49:01 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 08 2020 14:28:52 GMT-0400 (Eastern Daylight Time),Thu Feb 11 2021 13:44:04 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 13:48:05 GMT-0500 (Eastern Standard Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sat Mar 15 2025 04:00:00 GMT-0400 (Eastern Daylight Time),,5000,2019,Bellingham,Norfolk,42.199156,-71.15444,Central MA,,MA,,,SE304880,3/22/2024
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103027,"We Can Deliver Boston, LLC",N/A,N/A,Gabe@wecandeliverboston.com,508-315-7240,44 Stellman Rd,,Roslindale,MA,2131,,,30 Ridgecrest Dr,E,West Roxbury,MA,2132,85-1142638,PDOA103027,Thu Jun 11 2020 16:27:59 GMT-0400 (Eastern Daylight Time),Wed Jun 10 2020 12:56:53 GMT-0400 (Eastern Daylight Time),,,,SE303651,,,,,,,Not a DBE,,,,Thu May 28 2020 18:29:26 GMT-0400 (Eastern Daylight Time),Fri Jun 19 2020 14:13:30 GMT-0400 (Eastern Daylight Time),Tue Jun 30 2020 10:06:58 GMT-0400 (Eastern Daylight Time),Tue Jun 30 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 30 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE303651,3/22/2024
PENDING,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,IN PROCESS,IN PROCESS,,INCOMPLETE,MR284574,Clovercraft LLC,Easthampton,1027,ezparz@gmail.com,413-246-9845,17 East St.,,Easthampton,MA,1027,POINT (-72.62073 42.322256),POINT (-72.618521 42.2865109),17 East St.,,Easthampton,MA,1027,85-2089487,MRN284574,Fri Feb 23 2024 12:09:09 GMT-0500 (Eastern Standard Time),Mon Jan 29 2024 13:07:32 GMT-0500 (Eastern Standard Time),,,yes,SE304457,,,,,,,Not a DBE,,,,Mon Jan 24 2022 09:47:36 GMT-0500 (Eastern Standard Time),Wed Feb 28 2024 09:08:49 GMT-0500 (Eastern Standard Time),,,,,,1027,Easthampton,Hampshire,42.322256,-72.62073,Western MA,N/A,MA,42.286511,-72.618522,SE304457,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,4/10/2023,COMPLETE,MR281594,Krypies LLC,Pittsfield,1201,massyieldcultivation@gmail.com,413-446-5802,1450 East Street,Suite 2,Pittsfield,MA,1201,POINT (-73.209889 42.396128),POINT (-73.215485 42.4540560),1450 East Street,Suite 1,Pittsfield,MA,1201,82-5329617,MRN281594,Wed Jun 12 2019 15:34:32 GMT-0400 (Eastern Daylight Time),Tue Oct 02 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 18 2019 11:02:19 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,,,Thu Feb 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jun 13 2018 16:30:08 GMT-0400 (Eastern Daylight Time),Wed Apr 10 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 18 2019 09:28:57 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 13 2024 03:00:00 GMT-0500 (Eastern Standard Time),300,5000,1201,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.454056,-73.215485,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MP281764,"Coastal Cultivars, LLC",Wareham,2576,jarrad.glennon@gmail.com,617-407-7154,399 Boylston St.,Sixth Floor,Boston,MA,2116,POINT (-70.818958 41.978877),POINT (-70.748024 41.7832420),399 Boylston St.,Sixth Floor,Boston,MA,2116,83-2354890,MPN281764,Thu Nov 05 2020 18:44:39 GMT-0500 (Eastern Standard Time),Fri Oct 02 2020 09:26:09 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,Minority-Owned Business,,,Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Thu Sep 26 2019 15:17:19 GMT-0400 (Eastern Daylight Time),Fri Nov 06 2020 12:59:19 GMT-0500 (Eastern Standard Time),Thu Jan 14 2021 15:25:09 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Nov 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,2576,West Wareham,Plymouth,41.978877,-70.818958,,N/A,MA,41.783242,-70.748025,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281316,"RAIN CITY FARMING, L.L.C.",Lee,1238,preston@raincityfarming.com,267-625-6973,35-45 LIMESTONE RD.,,LEE,MA,1238,POINT (-73.209889 42.396128),POINT (-73.253710 42.2838920),78-5 S. Quinsigamond Ave.,,Shrewsbury,MA,1545,00-1313546,MCN281316,Tue Nov 17 2020 22:55:07 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Sun Apr 29 2018 10:50:02 GMT-0400 (Eastern Daylight Time),Fri Nov 20 2020 10:32:54 GMT-0500 (Eastern Standard Time),Thu Feb 11 2021 13:38:11 GMT-0500 (Eastern Standard Time),Thu Jul 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 04:00:00 GMT-0400 (Eastern Daylight Time),200,1250,1238,Lee,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.283892,-73.253711,,3/22/2024
REOPENED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,IN PROCESS,IN PROCESS,,INCOMPLETE,MC282363,Spirtas Global LLC,Lee,1238,drlaheys@gmail.com,413-822-5762,701 Greylock Street,,Lee,MA,1238,POINT (-73.209889 42.396128),,870 Holmes Road,,Pittsfield,MA,1201,13-4293435,MCN282363,Mon Jan 13 2020 18:45:28 GMT-0500 (Eastern Standard Time),Tue Jan 14 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 05: 30,001 to 40,000 sq. ft",,Tue Aug 27 2019 15:22:10 GMT-0400 (Eastern Daylight Time),,,,,600,,1238,Lee,Berkshire,42.396128,-73.209889,Western MA,,MA,,,,3/22/2024
