application_status,license_type,APPLICATION_CLASSIFICATION,APPLICATION_CLASSIFICATION-1,APPLICATION_CLASSIFICATION-2,APPROVED_LICENSE_TYPE,Approved_License_Stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_zipcode,BUSINESS_EMAIL,BUSINESS_PHONE,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,EIN_TIN,APPLICATION_NUMBER,SUBMITTED_DATE,FIRST_COMPLIANCE_REVIEW_DATE,LIC_FEE_PAYMENT_SUBMITTED_DATE,PRIORITY,FEE_WAIVER_REQUEST,FEE_WAIVER_EE_OR_SE_NUMBER,EE_PRIORITY_STATUS,EE_PRIORITY_NUMBER_FROM_ACCOUNT,EE_PRIORITY_NUMBER_FROM_APPLICATION,RMD_PRIORITY_STATUS,RMD_PRIORITY_NUMBER_FROM_ACCOUNT,RMD_PRIORITY_NUMBER_FROM_APPLICATION,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,APPLICATION_CREATED_DATE,CNB_DEEMED_COMPLETE_DATE,APPLICATION_APPROVED_DATE,LIC_START_DATE,LIC_EXPIRATION_DATE,PMT_AMOUNT,LIC_FEE_AMOUNT,ZIP,Town,county,county_lat,county_long,Region,ESTABLISHMENT_ADDRESS_2,establishment_state,latitude,longitude,APPROVED_SE_NUMBER,CCCLastUpdated
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,10/17/2022,COMPLETE,MR284228,Hadleaf Holistic Greens Dispensary LLC.,Hadley,1035,hadleafholistic@gmail.com,860-983-0475,251 Russell St.,,Hadley,MA,1035,POINT (-72.62073 42.322256),POINT (-72.569688 42.3481099),251 Russell St.,,Hadley,MA,1035,84-4079697,MRN284228,Thu Jan 13 2022 11:42:45 GMT-0500 (Eastern Standard Time),Tue Nov 09 2021 14:24:42 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Apr 30 2021 14:38:50 GMT-0400 (Eastern Daylight Time),Fri Jan 14 2022 11:38:54 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:54:01 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Apr 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1035,Hadley,Hampshire,42.322256,-72.62073,Western MA,N/A,MA,42.34811,-72.569689,,3/22/2024
APPROVED,Marijuana Microbusiness,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MB282225,Richards Flowers LLC,Framingham,1702,alan@asilverweb.com,413-652-5321,296 Irving Street,,Framingham,MA,1702,POINT (-71.275566 42.459085),POINT (-71.408326 42.2715910),5 Nadine Road,,Framingham,MA,1701,83-4513975,MBN282225,Tue Mar 02 2021 12:25:04 GMT-0500 (Eastern Standard Time),Mon Feb 22 2021 11:06:08 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,,Thu Feb 04 2021 14:28:36 GMT-0500 (Eastern Standard Time),Fri Mar 12 2021 11:03:45 GMT-0500 (Eastern Standard Time),Tue Jun 22 2021 11:10:06 GMT-0400 (Eastern Daylight Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sat Feb 08 2025 03:00:00 GMT-0500 (Eastern Standard Time),1000,5625,1702,Framingham,Middlesex,42.459085,-71.275566,Central MA,N/A,MA,42.271591,-71.408326,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,4/4/2022,COMPLETE,MC281517,QPS Massachusetts Holdings LLC,Franklin,2038,ankur@c3industries.com,734-323-1822,105 Constitution Blvd,,Franklin,MA,2038,POINT (-71.15444 42.199156),POINT (-71.402688 42.0537720),2082 S State Street,,Ann Arbor,MI,48104,83-0659900,MCN281517,Tue Mar 31 2020 21:04:42 GMT-0400 (Eastern Daylight Time),Mon Nov 18 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Sep 03 2020 07:50:30 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,Indoor,"Tier 04: 20,001 to 30,000 sq. ft",Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 04 2018 13:02:54 GMT-0400 (Eastern Daylight Time),Wed Apr 15 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:37:12 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 14 2025 03:00:00 GMT-0500 (Eastern Standard Time),600,5000,2038,Franklin,Norfolk,42.199156,-71.15444,Central MA,N/A,MA,42.053772,-71.402689,,3/22/2024
APPROVED,Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103063,"Mint Delivery, Inc",N/A,N/A,info@mint-delivery.com,781-771-1108,5 Appleton Road,,Natick,MA,1760,,,5 Appleton Road,,Natick,MA,1760,85-1197718,PDOA103063,Thu Jul 09 2020 18:27:35 GMT-0400 (Eastern Daylight Time),Wed Jun 10 2020 12:22:41 GMT-0400 (Eastern Daylight Time),,,,EE202088,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,Fri May 29 2020 11:48:45 GMT-0400 (Eastern Daylight Time),Fri Jul 10 2020 09:15:16 GMT-0400 (Eastern Daylight Time),Mon Jul 13 2020 14:44:27 GMT-0400 (Eastern Daylight Time),Mon Jul 13 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282042,Dark Stream LLC,Douglas,1516,highroadholdings@gmail.com,954-350-1300,116 Davis Street,,Douglas,MA,1516,POINT (-71.840209 42.329642),POINT (-71.690961 42.062483),116 Davis Street,,Douglas,MA,1516,85-3794051,MPN282042,Tue Oct 05 2021 12:44:32 GMT-0400 (Eastern Daylight Time),Fri Jul 30 2021 12:19:01 GMT-0400 (Eastern Daylight Time),Mon Dec 20 2021 21:56:41 GMT-0500 (Eastern Standard Time),,no,,,,,,,,Not a DBE,,,,Thu Feb 25 2021 11:34:19 GMT-0500 (Eastern Standard Time),Fri Oct 08 2021 12:06:07 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:43:11 GMT-0500 (Eastern Standard Time),Mon Dec 20 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue Dec 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,1516,Douglas,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.062483,-71.690962,,3/22/2024
REOPENED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,IN PROCESS,IN PROCESS,,INCOMPLETE,MR283527,"Cresco HHH, LLC",Rockland,2370,CBIL@crescolabs.com,312-929-0933,1 West Street,,Fall River,MA,2720,POINT (-70.818958 41.978877),,400 W. Erie,Suite 300,Chicago,IL,60654,83-2662609,MRN283527,Mon Feb 15 2021 10:32:42 GMT-0500 (Eastern Standard Time),Wed Dec 30 2020 10:08:15 GMT-0500 (Eastern Standard Time),,TRUE,no,,,,,APPROVED,RP201845,RPA201894,Not a DBE,,,,Fri May 15 2020 12:09:07 GMT-0400 (Eastern Daylight Time),Fri Feb 19 2021 13:06:23 GMT-0500 (Eastern Standard Time),,,,1500,,2370,Rockland,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,,,,3/22/2024
PENDING,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,IN PROCESS,IN PROCESS,,INCOMPLETE,PMD6101,Heavy Hitters Delivery,N/A,N/A,stephkhan1101@gmail.com,650-921-1469,9 Leroy St,,Boston,MA,2122,,,9 Leroy St,,Boston,MA,2122,99-1817769,PMDA6101,Wed Mar 13 2024 04:56:04 GMT-0400 (Eastern Daylight Time),,,,,SE306723,,,,,,,Not a DBE,,,,Fri Mar 08 2024 03:35:27 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,MA,,,SE306723,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MP282054,"Greenbridge Technologies, LLC",Tyngsborough,1879,greenbridgetechnologies@gmail.com,508-259-5247,18 Progress Avenue,,Tyngsborough,MA,1879,POINT (-71.275566 42.459085),POINT (-71.440933 42.6747069),18 Progress Avenue,,Tyngsborough,MA,1879,85-3938524,MPN282054,Thu Apr 29 2021 09:37:48 GMT-0400 (Eastern Daylight Time),Wed Mar 31 2021 17:18:57 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Wed Mar 17 2021 10:34:12 GMT-0400 (Eastern Daylight Time),Fri Apr 30 2021 09:42:01 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 11:00:54 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1879,Tyngsboro,Middlesex,42.459085,-71.275566,,N/A,MA,42.674707,-71.440933,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP281883,"CCC MASHPEE HOLDINGS, LLC",Mashpee,2649,akronfeld@nv-ccc.com,305-331-7303,1446 STATE HIGHWAY ROUTE 6,,WELLFLEET,MA,2663,POINT (-70.301811 41.698999),POINT (-70.501586 41.6569399),1300 Brickell Bay Dr,1109,Miami,FL,33131,83-3682075,MPN281883,Thu Aug 27 2020 16:24:12 GMT-0400 (Eastern Daylight Time),Fri Jun 05 2020 15:02:19 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,,Mon May 04 2020 11:22:27 GMT-0400 (Eastern Daylight Time),Wed Sep 02 2020 07:43:03 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:16:58 GMT-0500 (Eastern Standard Time),,,1500,,2649,Mashpee,Barnstable,41.698999,-70.301811,Southeast and Cape,N/A,MA,41.65694,-70.501586,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284774,"UC Retail, LLC",Bolton,1740,mike@unitedcult.com,978-866-1154,476 Main Street,,Bolton,MA,1740,POINT (-71.840209 42.329642),POINT (-71.589066 42.430045),601 Fitchburg State Road,,Ashby,MA,1431,87-2349254,MRN284774,Thu Aug 31 2023 08:41:41 GMT-0400 (Eastern Daylight Time),Tue Nov 29 2022 14:23:49 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,,Thu Sep 29 2022 09:15:04 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 09:50:27 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 12:53:03 GMT-0400 (Eastern Daylight Time),Mon Nov 06 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 06 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,1740,Bolton,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.430045,-71.589066,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281807,"Alfred's Finest, Inc.",Plymouth,2360,bob.andrews@alfredsfinest.com,508-457-1301,8 Scobee Circle,,Plymouth,MA,2360,POINT (-70.818958 41.978877),POINT (-70.707127 41.9495810),99 Main Street,,Plympton,MA,2367,83-0824729,MPN281807,Thu Jun 25 2020 15:23:52 GMT-0400 (Eastern Daylight Time),Mon Mar 09 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,Minority-Owned Business,,,,Mon Dec 02 2019 12:26:48 GMT-0500 (Eastern Standard Time),Mon Jun 29 2020 07:55:16 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 12:25:16 GMT-0400 (Eastern Daylight Time),Fri Jan 07 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jan 07 2023 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,2360,Plymouth,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,41.949581,-70.707127,SE303609,3/22/2024
APPROVED,Marijuana Cultivator,Expedited Review - License Type,Expedited,License Type,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283866,FreeMarketMA LLC,Berkley,2779,freemarketma@gmail.com,508-542-3050,118 Bayview Avenue,,Berkley,MA,2779,POINT (-71.102131 41.778329),POINT (-71.103628 41.8070510),401 Middle Road,,Acushnet,MA,2743,92-2240920,MCN283866,Tue Jun 13 2023 08:54:32 GMT-0400 (Eastern Daylight Time),Wed May 17 2023 12:31:03 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 12:30:56 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,Outdoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Sat Apr 29 2023 13:11:07 GMT-0400 (Eastern Daylight Time),Fri Jun 23 2023 11:37:14 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 11:40:23 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),200,1250,2779,Berkley,Bristol,41.778329,-71.102131,Southeast and Cape,N/A,MA,41.807051,-71.103628,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281710,"Glacier Rock Farm, Inc.",Cummington,1026,glacierrockfarminc@gmail.com,860-634-7102,"c/o Stage Road Holdings, LLC","1 Monarch Place, Suite 310",Springfield,MA,1144,POINT (-72.62073 42.322256),POINT (-72.866085 42.4663340),"c/o Stage Road Holdings, LLC","1 Monarch Place, Suite 310",Springfield,MA,1144,83-4488305,MPN281710,Tue Mar 31 2020 14:28:10 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Not a DBE,,,,Thu Jun 20 2019 14:31:49 GMT-0400 (Eastern Daylight Time),Tue Apr 07 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:14:23 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jun 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1026,Cummington,Hampshire,42.322256,-72.62073,Western MA,N/A,MA,42.466334,-72.866086,,3/22/2024
APPROVED,Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103144,Bouffée Inc.,N/A,N/A,narosmiauguste@yahoo.com,857-318-4972,74 Madison Avenue,,Everett,MA,2149,,,74 Madison Avenue,,Everett,MA,2149,83-3220220,PDOA103144,Wed Oct 28 2020 16:52:41 GMT-0400 (Eastern Daylight Time),Wed Oct 07 2020 15:16:25 GMT-0400 (Eastern Daylight Time),,TRUE,,EE202250,APPROVED,EE202250,,,,,Minority-Owned Business | Woman-Owned Business,,,,Wed Jun 24 2020 19:42:43 GMT-0400 (Eastern Daylight Time),Thu Nov 05 2020 14:02:43 GMT-0500 (Eastern Standard Time),Thu Nov 05 2020 14:10:44 GMT-0500 (Eastern Standard Time),Thu Nov 05 2020 03:00:00 GMT-0500 (Eastern Standard Time),Sat Nov 05 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE303565,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281664,"Bostica, LLC",Lynn,1905,application15@publicpolicylaw.com,978-569-4063,71 Linden Street,,Lynn,MA,1905,POINT (-70.970827 42.635475),POINT (-70.973962 42.4582989),71 linden Street,,Lynn,MA,1905,83-3189639,MPN281664,Wed Mar 04 2020 13:28:13 GMT-0500 (Eastern Standard Time),Tue Feb 04 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Not a DBE,,,,Fri May 10 2019 15:13:24 GMT-0400 (Eastern Daylight Time),Thu Mar 05 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Jun 04 2020 14:06:19 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1905,Lynn,Essex,42.635475,-70.970827,Northeast,N/A,MA,42.458299,-70.973962,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,2/4/2021,COMPLETE,MR282284,"Bask, Inc.",Fairhaven,2719,info@cometobask.com,774-305-4749,2 Pequod Road,,Fairhaven,MA,2719,POINT (-71.102131 41.778329),POINT (-70.888800 41.6496539),2 Pequod Road,,Fairhaven,MA,2719,46-3397060,MRN282284,Mon Dec 09 2019 15:56:06 GMT-0500 (Eastern Standard Time),Mon Jun 24 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 16:37:00 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201988,RPA201988,Not a DBE,,,Thu Jan 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jan 11 2019 12:04:44 GMT-0500 (Eastern Standard Time),Thu Sep 05 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:21:17 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Feb 11 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,2719,Fairhaven,Bristol,41.778329,-71.102131,Southeast and Cape,N/A,MA,41.649654,-70.8888,SE305325,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282134,"Hardwick Mill Greenery, Inc.",Hardwick,1031,george.lang12@gmail.com,617-513-1345,94 Main St.,,Hardwick,MA,1031,POINT (-71.840209 42.329642),POINT (-72.208759 42.3121409),288 Grove St. Suite 128,,Braintree,MA,2184,86-3124077,MPN282134,Fri Feb 18 2022 13:54:44 GMT-0500 (Eastern Standard Time),Wed Nov 10 2021 10:20:44 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,,Thu Oct 14 2021 09:50:08 GMT-0400 (Eastern Daylight Time),Fri Jan 14 2022 11:11:28 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:53:35 GMT-0500 (Eastern Standard Time),,,1500,,1031,Gilbertville,Worcester,42.329642,-71.840209,,N/A,MA,42.312141,-72.208759,,3/22/2024
APPROVED,Marijuana Microbusiness,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MB282221,"NAKED NATURE, LLC",Clinton,1510,TPSOLUTIONS1@VERIZON.NET,781-367-6690,75 GREEN STREET,SUITE 2,CLINTON,MA,1510,POINT (-71.840209 42.329642),POINT (-71.679017 42.4129539),237 BRIGHAM STREET,,MARLBOROUGH,MA,1752,86-1861128,MBN282221,Mon Apr 04 2022 16:33:44 GMT-0400 (Eastern Daylight Time),Wed Feb 23 2022 11:09:03 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Minority-Owned Business,,,,Fri Jan 29 2021 14:14:34 GMT-0500 (Eastern Standard Time),Fri Apr 08 2022 10:34:34 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 12:59:53 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Nov 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),,2812.5,1510,Clinton,Worcester,42.329642,-71.840209,Central MA,SUITE 2,MA,42.412954,-71.679018,,3/22/2024
REOPENED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,IN PROCESS,IN PROCESS,,INCOMPLETE,MR282413,Royal Highness,Southbridge,1550,myonelove5804@gmail.com,774-318-0845,341 Main St,,Southbridge,MA,1550,POINT (-71.840209 42.329642),,30 Golf St,,Southbridge,MA,1550,83-3604480,MRN282413,Wed Jun 02 2021 09:04:50 GMT-0400 (Eastern Daylight Time),Wed Jun 16 2021 12:20:10 GMT-0400 (Eastern Daylight Time),,,yes,SE303693,,,,,,,Not a DBE | Woman-Owned Business,,,,Sat Feb 16 2019 13:10:23 GMT-0500 (Eastern Standard Time),,,,,300,,1550,Southbridge,Worcester,42.329642,-71.840209,Central MA,,MA,,,SE303693,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,2/11/2022,COMPLETE,MR283357,"Krishna Lenox, LLC",Lenox,2140,nbshah54@gmail.com,413-329-1158,55 Pittsfield Road,,Lenox,MA,2140,POINT (-71.275566 42.459085),POINT (-73.267435 42.4017570),55 Pittsfield Road,,Lenox,MA,2140,84-1852782,MRN283357,Thu Jun 18 2020 17:22:54 GMT-0400 (Eastern Daylight Time),Fri Apr 03 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,Minority-Owned Business,,,Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Mar 13 2020 14:45:33 GMT-0400 (Eastern Daylight Time),Fri Jun 19 2020 15:09:58 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:10:43 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,2140,Cambridge,Middlesex,42.459085,-71.275566,Metro Boston,Unit C,MA,42.401757,-73.267435,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281929,"Deerfield Naturals, Inc.",Deerfield,1373,m.plotkin@deerfieldnaturals.com,413-387-9021,10 Greenfield Road,,South Deerfield,MA,1373,POINT (-72.573941 42.587072),POINT (-72.612706 42.4724039),10 Greenfield Road,,South Deerfield,MA,1373,83-1965882,MRN281929,Thu Mar 05 2020 15:19:17 GMT-0500 (Eastern Standard Time),Wed Jan 29 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Not a DBE,,,,Thu Sep 27 2018 10:21:34 GMT-0400 (Eastern Daylight Time),Fri Mar 27 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:46:25 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1373,South Deerfield,Franklin,42.587072,-72.573941,,N/A,MA,42.472404,-72.612706,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,10/12/2022,COMPLETE,MR282476,"Atlantic Medicinal Partners, Inc.",Brockton,2301,contact@ampma.org,781-884-7655,4 Main Street,,Brockton,MA,2301,POINT (-70.818958 41.978877),POINT (-71.019475 42.0853880),329 Washington Street,,Woburn,MA,1801,82-0991316,MRN282476,Sun Jan 24 2021 16:57:25 GMT-0500 (Eastern Standard Time),Fri Aug 16 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Feb 16 2021 13:01:14 GMT-0500 (Eastern Standard Time),TRUE,no,,,,,APPROVED,RP201846,RP201846,Not a DBE,,,Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Mar 08 2019 12:34:04 GMT-0500 (Eastern Standard Time),Tue Jan 26 2021 09:46:26 GMT-0500 (Eastern Standard Time),Tue Feb 16 2021 12:30:09 GMT-0500 (Eastern Standard Time),Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 16 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,2301,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.085388,-71.019475,,3/22/2024
APPROVED,Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103590,"Greenerside Holdings, LLC",N/A,N/A,jaison.cramer@gmail.com,617-792-8714,62 Harold St.,,Boston,MA,2119,,,62 Harold St.,,Boston,MA,2119,84-2362662,PDOA103590,Thu Mar 31 2022 15:22:49 GMT-0400 (Eastern Daylight Time),Fri Mar 25 2022 13:22:42 GMT-0400 (Eastern Daylight Time),,,,EE202424,,,,,,,Minority-Owned Business,,,,Tue Mar 08 2022 12:48:02 GMT-0500 (Eastern Standard Time),Fri Apr 08 2022 11:45:28 GMT-0400 (Eastern Daylight Time),Fri Apr 08 2022 11:45:38 GMT-0400 (Eastern Daylight Time),Fri Apr 08 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE305852,3/22/2024
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD6004,BEWDO LLC,N/A,N/A,brooksley@ideacog.net,617-312-0592,7 River Rd South,,Whately,MA,1093,,,PO Box 210,,N Hatfield,MA,1066,88-1951997,PMDA6004,Wed May 04 2022 14:36:09 GMT-0400 (Eastern Daylight Time),Fri May 20 2022 09:47:39 GMT-0400 (Eastern Daylight Time),,,,SE305382,,,,,,,Woman-Owned Business,,,,Mon Apr 04 2022 09:51:16 GMT-0400 (Eastern Daylight Time),Fri May 20 2022 10:49:49 GMT-0400 (Eastern Daylight Time),Mon May 23 2022 08:55:08 GMT-0400 (Eastern Daylight Time),Mon May 23 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 23 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE305382,3/22/2024
